include,name,suggested_category,longitude,latitude,address,website,source,source_id,reason
,"Korean Traditional Marching Band, Inc.",,-73.804616,40.755665,"45-19 162 Street, Flushing, 11358",,NYC DCLA,dcla-row-1292,Requires manual review
,"Korean Traditional Performing Arts Association, Inc.",,-73.982172,40.759798,"142 West 49th Street, New York, 10019",,NYC DCLA,dcla-row-1293,Requires manual review
,Koreana Art and Antiques,,-73.9602652,40.7795413,20 East 84th Street,koreanaartandantiques.com,OpenStreetMap,way/266932853,OpenStreetMap arts-centre tag
,Koreana Art and Antiques,,-73.9603547,40.7795792,18 East 84th Street,koreanaartandantiques.com,OpenStreetMap,way/266932854,OpenStreetMap arts-centre tag
,"Kota Alliance, Inc.",,-73.941459,40.828581,"43 St Nicholas Pl, New York, 10031",,NYC DCLA,dcla-row-1295,Requires manual review
,KowTeff School of African Dance,,-73.944476,40.681665,"168 Macon St, Brooklyn, 11216",,NYC DCLA,dcla-row-1296,Requires manual review
,Krause Gallery,,-73.9892808,40.720719,149 Allen Street,https://krausegallery.com,OpenStreetMap,node/2555126629,Requires manual review
,Krave It,,-73.9875349,40.7291102,141 2nd Avenue,https://www.kraveitny.com,OpenStreetMap,node/4664799789,Requires manual review
,Kravets Wehby Gallery,,-74.006111,40.7469617,521 West 21st Street,https://www.kravetswehbygallery.com,OpenStreetMap,node/10873196736,Requires manual review
,Kreuzer-Pelton House,,-74.1110769,40.6380173,214,,OpenStreetMap,node/10289644810,Requires manual review
,Kris Krohn Art Gallery,,-73.9604959,40.687423,281 Greene Avenue,https://kriskrohnart.com/,OpenStreetMap,node/13902133795,Design-related museum or gallery
,KRVC Development Corporation,,-73.907206,40.886562,"505 West 236th Street, Bronx, 10463",,NYC DCLA,dcla-row-1297,Requires manual review
,KSD Wine & Spirits,,-73.7614171,40.6964677,,,OpenStreetMap,node/12113319895,Requires manual review
,KT Cleaners,,-73.9996459,40.6843219,205 Sackett Street,,OpenStreetMap,node/2549972119,Requires manual review
,KT Laundromat,,-73.9994698,40.684281,500 Henry Street,,OpenStreetMap,node/2549972135,Requires manual review
,Kubus Photo Service,,-73.949493,40.7240138,106A Nassau Avenue,https://www.kubusphoto.com/,OpenStreetMap,way/280081131,Requires manual review
,Kumo Supplies,,-73.9135886,40.6995211,343 Linden Street,,OpenStreetMap,node/5543454348,OpenStreetMap craft/workshop tag
,"Kundiman, Inc.",,-74.007156,40.705,"99 Wall St, New York, 10005",,NYC DCLA,dcla-row-1298,Requires manual review
,Kupferberg Center Performances,,-73.814703,40.736707,"65-30 Kissena Boulevard, Queens, 11367",,NYC DCLA,dcla-row-1300,Requires manual review
,Kurimanzutto Gallery,,-74.0069444,40.7462706,520 West 20th Street,,OpenStreetMap,node/10873196752,Requires manual review
,Kurt R Schmeller Library,,-73.7565431,40.7559512,222-05 56th Avenue,,OpenStreetMap,way/250023693,Requires manual review
,"Kweli Journal, Inc.",,-73.956941,40.769085,"334 East 73rd Street, New York, 10021",,NYC DCLA,dcla-row-1301,Requires manual review
,L & T Cabinet & Granite,,-74.0187315,40.6476559,181 53rd Street,,OpenStreetMap,node/9773486828,OpenStreetMap craft/workshop tag
,L'Amore della Musica Inc.,,-73.935262,40.854672,"736 W 187 St, New York, 10033",,NYC DCLA,dcla-row-1304,Requires manual review
,L'estis Desserts,,-73.9999433,40.6595349,180 27th Street,https://www.lestisdesserts.com,OpenStreetMap,way/249606347,Requires manual review
,"L'Opera Francais de New York, Inc.",,-73.977368,40.758323,"620 Fifth Avenue, 6th Floor, New York, 10020",,NYC DCLA,dcla-row-1305,Requires manual review
,L'Space Gallery,,-74.0072974,40.7456759,524 West 19th Street,https://www.lspacegallery.com,OpenStreetMap,node/8062848586,Requires manual review
,L10,,-73.9784363,40.6863335,10 Lafayette Avenue,,OpenStreetMap,node/13695739583,OpenStreetMap arts-centre tag
,"La Asociacion Benefica Cultural Padre Billini, Inc.",,-73.863206,40.754876,"35-34 105th Street, Corona, 11368",,NYC DCLA,dcla-row-1306,Requires manual review
,La Casa de la Herencia Cultural Puertorriquena,,-73.951992,40.793072,"1230 Fifth Avenue, New York City, 10029",,NYC DCLA,dcla-row-1308,Requires manual review
,"La Donna Dance, Inc.",,-73.987401,40.728956,"140 2nd Ave, New York, 10003",,NYC DCLA,dcla-row-1310,Requires manual review
,La Finca Garden,,-73.9296336,40.7042095,1036 Flushing Avenue,,OpenStreetMap,node/5741659925,Requires manual review
,La Flor de Santa Ines,,-73.9722458,40.6459261,731 Church Avenue,,OpenStreetMap,node/8307422437,Requires manual review
,La Fortaleza Community Development Corporation,,-73.947537,40.786963,"215 East 99th Street, El Barrio/NY,, 10029",,NYC DCLA,dcla-row-1311,Requires manual review
,La Maison du Chocolat,,-73.9365771,40.7416193,30-30 47th Avenue,,OpenStreetMap,node/13991865191,Requires manual review
,"La Mama Experimental Theater Club, Inc.",,-73.990169,40.726494,"74A East 4th Street, New York, 10003",,NYC DCLA,dcla-row-1314,Requires manual review
,La MaMa Galleria,,-73.992545,40.7265986,47 Great Jones Street,https://lamama.org,OpenStreetMap,node/6724492682,Requires manual review
,La Sala de Pepe,,-73.9797591,40.7230918,73 Avenue C,https://www.lasaladepepe.org,OpenStreetMap,node/2567538735,Requires manual review
,"La Troupe Makandal, Inc.",,-73.940118,40.660056,"621 Rutland Rd Apt 4C, Brooklyn, 11203",,NYC DCLA,dcla-row-1326,Requires manual review
,"LAByrinth, Inc.",,-73.979273,40.77169,"50 Central Park W, New York, 10023",,NYC DCLA,dcla-row-1307,Requires manual review
,Lafayette Grand Café & Bakery,,-73.993705,40.7275742,380 Lafayette,https://www.lafayetteny.com/,OpenStreetMap,node/5792284140,Requires manual review
,LaGuardia and Wagner Archives,,-73.935022,40.744902,"31-10 Thomson Avenue, Long Island City, 11101",,NYC DCLA,dcla-row-1312,Requires manual review
,Laguardia Community College,,-73.9924307,40.7514362,31-10 Thomson Ave,,OpenStreetMap,way/283101840,Requires manual review
,LaGuardia Community College,,-73.9365406,40.7440653,31-10 Thomson Avenue,https://www.laguardia.edu,OpenStreetMap,relation/12979959,Requires manual review
,LaGuardia Community College Library Media Resources Center,,-73.9339644,40.7440823,,,OpenStreetMap,node/11737350713,Design-related library
,LaGuardia Performing Arts Center,,-73.9341401,40.743414,45-50 Van Dam St,https://lpac.nyc/,OpenStreetMap,node/13772755109,Design-related college or university
,LaGuardia Performing Arts Center,,-73.935022,40.744902,"31-10 Thomson Avenue, Room E413, Long Island City, 11101",,NYC DCLA,dcla-row-1313,Requires manual review
,Land Gallery & Studio,,-73.9542756,40.6861638,1101 Bedford Avenue,,OpenStreetMap,node/9208777701,Design-related museum or gallery
,Lander College for Men,,-73.8143324,40.724294,75-31 150th Street,https://lcm.touro.edu/,OpenStreetMap,way/251950844,Requires manual review
,Lander College for Women,,-73.9884539,40.7717276,227 West 60th Street,https://lcw.touro.edu/,OpenStreetMap,node/7590906823,Requires manual review
,"Landmark West, Inc.",,-73.979594,40.773595,"45 W 67th St, New York, 10023",,NYC DCLA,dcla-row-1316,DCLA Architecture/Design discipline
,Langston Hughes Community Library and Cultural Center,,-73.8681731,40.7576476,100-01 Northern Boulevard,https://www.queenslibrary.org/about-us/locations/langston-hughes,OpenStreetMap,way/284721150,Requires manual review
,Lark Theatre Company,,-73.989922,40.75818,"311 West 43rd Street, New York, 10036",,NYC DCLA,dcla-row-1317,Requires manual review
,Lassen & Hennigs,,-73.9871223,40.703191,,https://www.lassencatering.com,OpenStreetMap,node/9797307325,Requires manual review
,"Latin American Film Center, Inc.",,-73.998557,40.727881,"3 Washington Square Village, New York, 10012",,NYC DCLA,dcla-row-1318,Requires manual review
,Latin American Intercultural Alliance,,-73.838573,40.697707,"86-28 110th Street, Richmond Hill, 11418",,NYC DCLA,dcla-row-1319,Requires manual review
,Latin American Theater Experiment & Associates,,-73.986122,40.718943,"107 Suffolk St, New York, 10002",,NYC DCLA,dcla-row-1320,Requires manual review
,Latin American Theatre Ensemble Inc.,,-73.987632,40.76374,"350 West 51st Street,  Apt. 13-D, New York, 10019",,NYC DCLA,dcla-row-1321,Requires manual review
,"Latin American Workshop, Inc.",,-73.96461,40.801931,"985 Amsterdam Avenue, New York, 10025",,NYC DCLA,dcla-row-1322,Requires manual review
,Latin Jazz Coalition,,-73.725037,40.740198,"80-15 Cross Island Parkway, Bellerose, 11426",,NYC DCLA,dcla-row-1323,Requires manual review
,Latino Film Market Inc,,-73.945583,40.835489,"812 Riverside drive, NY, 10032",,NYC DCLA,dcla-row-1324,Requires manual review
,"Latino International Theater Festival of New York, Inc.",,-73.982458,40.741825,"142 East 27th Street, Ste. 1A, New York, 10016",,NYC DCLA,dcla-row-1325,Requires manual review
,"Latsky Dance, Inc.",,-73.992636,40.759302,"400 West 43rd Street, Suite 21S, New York, 10036",,NYC DCLA,dcla-row-1327,Requires manual review
,"Laundromat Project, Inc.",,-73.941903,40.67997,"1476 Fulton St, Brooklyn, 11216",,NYC DCLA,dcla-row-1328,Requires manual review
,Laundry to You,,-73.9890864,40.7282743,,,OpenStreetMap,node/9036389129,Requires manual review
,Laurelton Branch Queens Borough Public Library,,-73.7456747,40.6769453,134-26 225th Street,https://www.queenslibrary.org/about-us/locations/laurelton,OpenStreetMap,way/282974894,Requires manual review
,"Laurie Foundation for the Performing Arts, Inc.",,-74.004345,40.750259,"547 West 26th Street, New York, 10001",,NYC DCLA,dcla-row-1329,Requires manual review
,Lawrence Custom Upholstery & Drapery,,-73.7483578,40.7353147,222-08 Union Turnpike,,OpenStreetMap,node/2871357625,Requires manual review
,Lawrence Glass,,-73.9813436,40.6424479,27 Story Street,,OpenStreetMap,node/2561966428,Requires manual review
,"LayeRhythm Productions, Inc.",,-73.979283,40.738869,"320 E 25th Street, Apt 4BB, New York, 10010",,NYC DCLA,dcla-row-1330,Requires manual review
,Lazy Susans Cleaning,,-73.9658911,40.687045,396 Washington Ave,https://www.lazysusanscleaning.com/,OpenStreetMap,node/13335685187,Requires manual review
,Le Studio NYC,,-73.9902216,40.7380125,873 Broadway,https://www.lestudionyc.com,OpenStreetMap,node/2555136013,OpenStreetMap craft/workshop tag
,Le Studio NYC,,-74.0085518,40.6792795,74 Verona Street,https://www.lestudionyc.com/,OpenStreetMap,node/2827514065,OpenStreetMap craft/workshop tag
,LEA,,-73.930757,40.855572,"341 Wadsworth Avenue, Suite B, New York, 10040",,NYC DCLA,dcla-row-1331,Requires manual review
,Leader Electric,,-73.9539006,40.8127365,410 West 127th Street,http://leaderelectric.com/,OpenStreetMap,node/5607932396,Requires manual review
,"League of American Theatres and Producers, Inc.",,-73.983973,40.760103,"729 Seventh Avenue, New York, 10019",,NYC DCLA,dcla-row-1332,Requires manual review
,League of Composers,,-73.994938,40.730398,"24 Waverly Place RM 268, New York, 10003",,NYC DCLA,dcla-row-1333,Requires manual review
,League of Professional Theatre Women,,-73.985229,40.745419,"22 East 30th Street, New York, 10016",,NYC DCLA,dcla-row-1334,Requires manual review
,Leanly,,-73.9913742,40.5757557,2406 Mermaid Avenue,,OpenStreetMap,node/12871054972,Requires manual review
,"Learning Leaders, Inc.",,-74.007758,40.707657,"75 Maiden Lane, New York, 10038",,NYC DCLA,dcla-row-1335,Requires manual review
,"Learning Through an Expanded Arts Program, Inc.",,-73.992193,40.75395,"535 Eighth Avenue, New York, 10018",,NYC DCLA,dcla-row-1336,Requires manual review
,LEATHER SPA,,-73.97699,40.7626593,55 West 55th Street,https://leatherspa.com,OpenStreetMap,node/13016450501,Requires manual review
,LED Neon Signs by Lightlab,,-74.1654766,40.5825825,,,OpenStreetMap,way/904169989,Requires manual review
,Lee's Kitchen Cabinet & Stone,,-73.993359,40.6710374,121 11th Street,,OpenStreetMap,node/7004941397,OpenStreetMap craft/workshop tag
,Lefferts Branch Queens Borough Public Library,,-73.8248334,40.6869009,103-34 Lefferts Boulevard,https://www.queenslibrary.org/about-us/locations/lefferts,OpenStreetMap,way/282253922,Requires manual review
,Lefferts Cleaners,,-73.9426163,40.663007,559 Lefferts Avenue,,OpenStreetMap,node/2566968411,Requires manual review
,Lefferts Historic House,,-73.9637979,40.664375,452 Flatbush Avenue,https://www.prospectpark.org/visit-the-park/places-to-go/lefferts-historic-house/,OpenStreetMap,way/241846626,Requires manual review
,Legacy Center,,-73.854205,40.827044,"2069 Bruckner Boulevard, Bronx, 10472",,NYC DCLA,dcla-row-1337,Requires manual review
,Lehman College,,-73.8945827,40.8728423,250 Bedford Park Boulevard West,https://www.lehman.cuny.edu/,OpenStreetMap,way/76090444,Requires manual review
,Lehman College Art Gallery,,-73.89286,40.875028,"250 Bedford Park Boulevard West, Bronx, 10468",,NYC DCLA,dcla-row-1339,Design-related name in DCLA Visual Arts discipline
,"Lehman College Center for the Performing Arts, Inc.",,-73.89286,40.875028,"250 Bedford Park Blvd W, The Bronx, 10468",,NYC DCLA,dcla-row-1340,Requires manual review
,Lehmann Maupin,,-74.0038445,40.7485353,501 West 24th Street,https://www.lehmannmaupin.com,OpenStreetMap,node/10859974153,Requires manual review
,Lemofet Glass & Mirror,,-73.9531836,40.6946189,740 Myrtle Avenue,,OpenStreetMap,node/2568163559,Requires manual review
,LEMUR,,-73.991193,40.671239,"461 Third Avenue, Brooklyn, 11215",,NYC DCLA,dcla-row-1341,Requires manual review
,Lenfest Center for the Arts,,-73.9586965,40.8172335,615 West 130th Street;West 129th Street,,OpenStreetMap,way/664903764,Design-related museum or gallery
,Lenny Repair,,-74.164558,40.5908899,,,OpenStreetMap,node/8262422499,Requires manual review
,Leonard Lief Library,,-73.8938577,40.871947,2853 Paul Avenue,,OpenStreetMap,way/276363527,Requires manual review
,"LES Film Festival, Inc",,-73.988085,40.718509,"115 Delancey St, New York, 10002",,NYC DCLA,dcla-row-1344,Requires manual review
,"Lesbian and Gay Community Services Center, Inc.",,-74.000603,40.738034,"208 W 13 St, New York, 10011",,NYC DCLA,dcla-row-1343,Requires manual review
,Lesbian Herstory Archives,,-73.980323,40.6619156,,https://lesbianherstoryarchives.org/,OpenStreetMap,node/4975837317,Requires manual review
,Leslie-Lohman Museum of Art,,-74.0030317,40.7217683,26 Wooster Street,https://www.leslielohman.org/,OpenStreetMap,node/9136326361,Design-related museum or gallery
,Leslie-Lohman Museum of Gay and Lesbian Art,,-74.003204,40.721705,"26 Wooster Street, New York, 10013",,NYC DCLA,dcla-row-1345,Design-related name in DCLA Museum discipline
,Lester Kehoe Machinery Corp.,,-74.1467152,40.638068,,,OpenStreetMap,node/13188809596,Requires manual review
,"Letter of Marque Theater, Incorporated",,-73.979731,40.677501,"172 5th Ave No. 191, Brooklyn, 11217",,NYC DCLA,dcla-row-1346,Requires manual review
,"Leviathan Lab, Inc.",,-74.004735,40.743962,"425 West 18th Street, New York, 10011",,NYC DCLA,dcla-row-1347,Requires manual review
,"Lewis Howard Latimer Fund, Inc.",,-73.829621,40.765923,"3441 137th St., Flushing, 11354",,NYC DCLA,dcla-row-1348,Requires manual review
,Lewis Howard Latimer House Museum,,-73.829377,40.7660962,34-41 137th Street,https://historichousetrust.org/,OpenStreetMap,way/284617356,Design-related museum or gallery
,"Liberata Dance Theatre, Inc.",,-73.997834,40.754019,"440 West 34th Street, New York, 10001",,NYC DCLA,dcla-row-1349,Requires manual review
,"Liberated Movement, Inc.",,-74.002958,40.718112,"380 Broadway, New York, 10013",,NYC DCLA,dcla-row-1350,Requires manual review
,"Liberian Cultural Association, Inc.",,-74.079373,40.629308,"361 Van Duzer Street, Staten Island, 10304",,NYC DCLA,dcla-row-1351,Requires manual review
,Liberty Warehouse,,-74.0195664,40.6768344,260 Conover Street,https://www.thelibertywarehouse.com/,OpenStreetMap,node/4275872432,Requires manual review
,"Library Action Committee of Corona-East Elmhurst, Inc.",,-73.868331,40.757361,"100-01 Northern Boulevard, Corona, 11368",,NYC DCLA,dcla-row-1352,Requires manual review
,Library for Arts and Culture,,-73.9783914,40.6864615,10 Lafayette Avenue,https://www.bklynlibrary.org/locations/library-for-arts-and-culture,OpenStreetMap,node/13695739584,Design-related library
,Library Study Hall,,-74.016474,40.655201,"1 43rd St, Brooklyn, 10960",,NYC DCLA,dcla-row-1353,Requires manual review
,Library Tech Lab at Queensbridge,,-73.9441644,40.7550134,10-43 41st Avenue,,OpenStreetMap,node/2847168443,Requires manual review
,LIC Contemporary Art Gallery,,-73.9419583,40.7483656,,,OpenStreetMap,node/4995839504,OpenStreetMap arts-centre tag
,LIFE Camp Inc.,,-73.795409,40.688355,"111-12 Sutphin Blvd., Jamaica, 11435",,NYC DCLA,dcla-row-1354,Requires manual review
,"Life Force Arts, Inc.",,-73.974016,40.689124,"10 South Oxford St, BROOKLYN, 11217",,NYC DCLA,dcla-row-1355,Requires manual review
,Life Jacket Theatre Company,,-74.005131,40.738146,"51 Jane Street, Suite #10, New York, 10014",,NYC DCLA,dcla-row-1356,Requires manual review
,"Life of Hope, Inc.",,-73.941625,40.6398,"710 E. 37 Street, New York City, 11203",,NYC DCLA,dcla-row-1357,Requires manual review
,"Life Through Dance, Inc.",,-73.969464,40.802794,"345 Riverside Drive, #5A, New York, 10025",,NYC DCLA,dcla-row-1358,Requires manual review
,"Light & Love Productions, Inc.",,-73.801509,40.705537,"8915 Parsons Boulevard, Ste. 9L, Jamaica, 11432",,NYC DCLA,dcla-row-1359,Requires manual review
,"Light Industry Cinema Projects, Ltd.",,-73.934421,40.710477,"361 Stagg Street, Brooklyn, 11206",,NYC DCLA,dcla-row-1361,Requires manual review
,Lighthouse International,,-73.987266,40.774338,"250 West 64th Street, New York, 10023",,NYC DCLA,dcla-row-1360,Requires manual review
,Lila Acheson Wallace Library,,-73.982941,40.7737406,60 Lincoln Center Plaza,,OpenStreetMap,node/368049383,Requires manual review
